id_supermarket,id_product,normal_price,sale_price,url_product,date,available
0,82,3590.0,,https://www.santaisabel.cl/salchicha-pollo-surena-1-kg-1846224/p,2022-10-04,Yes
0,83,1340.0,1099.0,https://www.santaisabel.cl/salame-italiano-san-jorge-granel-2/p,2022-10-04,Yes
0,84,1699.0,1399.0,https://www.santaisabel.cl/salame-ahumado-sj-100-g/p,2022-10-04,Yes
0,85,870.0,,https://www.santaisabel.cl/jamon-acaramelado-super-cerdo-grane-2/p,2022-10-04,Yes
0,86,2590.0,,https://www.santaisabel.cl/salchichas-llanquihue-250-g-5-unida-2/p,2022-10-04,Yes
0,87,,829.0,https://www.santaisabel.cl/pate-teewurst-125-g-1845718/p,2022-10-04,Yes
0,88,,,https://www.santaisabel.cl/quesillo-light-colun-2-unidades-160-g-cu/p,2022-10-04,No
0,89,6999.0,5599.0,https://www.santaisabel.cl/queso-mantecoso-trozo-las-parcelas-valdivia-500-g/p,2022-10-04,Yes
0,90,3159.0,,https://www.santaisabel.cl/salchichas-de-pavo-pf-1-kg-20-unida-2/p,2022-10-04,Yes
0,91,1432.0,,https://www.santaisabel.cl/queso-mantecoso-lacteos-valdivia-laminado-granel/p,2022-10-04,Yes
0,92,2999.0,,https://www.santaisabel.cl/chorizo-sureno-premium-sj-500g/p,2022-10-04,Yes
0,93,2140.0,,https://www.santaisabel.cl/pechuga-de-pavo-asada-sopraval-granel/p,2022-10-04,Yes
0,94,2159.0,,https://www.santaisabel.cl/prietas-receta-del-abuelo-350-g/p,2022-10-04,Yes
0,95,599.0,,https://www.santaisabel.cl/pate-de-jamon-san-jorge-125-g/p,2022-10-04,Yes
0,96,,,https://www.santaisabel.cl/jamon-sandwich-pf-granel-3/p,2022-10-04,No
0,97,1899.0,1499.0,https://www.santaisabel.cl/pechuga-pollo-asada-sp-150g-1858251/p,2022-10-04,Yes
0,98,5869.0,,https://www.santaisabel.cl/queso-mantecoso-sandwich-laminado-quilque-416-g/p,2022-10-04,Yes
0,99,1659.0,,https://www.santaisabel.cl/jamon-serrano-65-g/p,2022-10-04,Yes
0,100,3559.0,,https://www.santaisabel.cl/salchichas-de-pollo-san-jorge-1-kg-2/p,2022-10-04,Yes
0,101,2179.0,,https://www.santaisabel.cl/queso-cheddar-144-g-cuisine-and-co-1786961/p,2022-10-04,Yes
0,102,1659.0,,https://www.santaisabel.cl/salame-ahumado-pf-100-g/p,2022-10-04,Yes
0,103,1559.0,,https://www.santaisabel.cl/choricillo-cocktail-pf-180-g/p,2022-10-04,Yes
0,104,1839.0,1449.0,https://www.santaisabel.cl/queso-parmesano-soprole-80-g-2/p,2022-10-04,Yes
0,105,3369.0,,https://www.santaisabel.cl/queso-mantecoso-matthei-laminado-250-g/p,2022-10-04,Yes
0,106,4459.0,,https://www.santaisabel.cl/chorizo-parrillero-pf-1-kg/p,2022-10-04,Yes
0,107,2859.0,,https://www.santaisabel.cl/longanicilla-de-campo-280-g/p,2022-10-04,Yes
0,108,2299.0,,https://www.santaisabel.cl/jamon-acaramelado-pf-200-gr/p,2022-10-04,Yes
0,109,2779.0,,https://www.santaisabel.cl/queso-crema-226-g/p,2022-10-04,Yes
0,110,2959.0,,https://www.santaisabel.cl/longaniza-llanquihue-250-g-2-unidad/p,2022-10-04,Yes
0,111,2549.0,2399.0,https://www.santaisabel.cl/cream-cheese-67-kcal-cuisine-y-co-227g/p,2022-10-04,Yes
0,112,3129.0,,https://www.santaisabel.cl/queso-mant-laminado-250g-cuisine-and-co-1923718/p,2022-10-04,Yes
0,113,1249.0,,https://www.santaisabel.cl/queso-crema-dos-alamos-soprole-200-g/p,2022-10-04,Yes
0,114,1889.0,,https://www.santaisabel.cl/queso-ranco-colun-150-g/p,2022-10-04,Yes
0,115,1399.0,,https://www.santaisabel.cl/queso-crema-salame-y-morron-colun-200-g/p,2022-10-04,Yes
0,116,1680.0,,https://www.santaisabel.cl/pechuga-de-pavo-cocida-granel-298072-kg/p,2022-10-04,Yes
0,117,5469.0,,https://www.santaisabel.cl/queso-gouda-colun-500-g-2/p,2022-10-04,Yes
0,118,3399.0,3299.0,https://www.santaisabel.cl/pechuga-de-pavo-cocida-sopraval-laminado-al-vacio-150-g/p,2022-10-04,Yes
0,119,1690.0,,https://www.santaisabel.cl/fiambre-jamon-sandwich-san-jorge-250g/p,2022-10-04,Yes
0,120,,859.0,https://www.santaisabel.cl/pasta-de-salame-receta-del-abuelo-125-g/p,2022-10-04,Yes
0,121,4499.0,,https://www.santaisabel.cl/longaniza-angus-la-preferida-500-g-4-unidades/p,2022-10-04,Yes
0,122,2699.0,,https://www.santaisabel.cl/pechuga-de-pavo-cocida-125-g/p,2022-10-04,Yes
0,123,1999.0,,https://www.santaisabel.cl/salchicha-con-carne-angus-250-g-1924535/p,2022-10-04,Yes
0,124,2859.0,,https://www.santaisabel.cl/longanicilla-surena-280-g/p,2022-10-04,Yes
0,125,1859.0,,https://www.santaisabel.cl/jamon-artesanal-200-g-2/p,2022-10-04,Yes
0,126,3449.0,,https://www.santaisabel.cl/queso-mantecoso-quilque-250-g-2/p,2022-10-04,Yes
0,127,4599.0,,https://www.santaisabel.cl/longaniza-ahumada-art-r-d-abuelo-500g/p,2022-10-04,Yes
0,128,2939.0,,https://www.santaisabel.cl/queso-mantecoso-laminado-matthei-granel/p,2022-10-04,Yes
0,129,3619.0,,https://www.santaisabel.cl/queso-goudasurlat-sin-lactosa-laminado-250-g-2/p,2022-10-04,Yes
0,130,3569.0,,https://www.santaisabel.cl/queso-mantecoso-matthei-trozo-250-g/p,2022-10-04,Yes
0,131,889.0,,https://www.santaisabel.cl/queso-parmesano-colun-rallado-40-g-2/p,2022-10-04,Yes
0,132,5799.0,,https://www.santaisabel.cl/queso-gauda-calo-laminado-al-vacio-500-g/p,2022-10-04,Yes
0,133,4959.0,,https://www.santaisabel.cl/salchicha-tradicional-llanquihue-500-g/p,2022-10-04,Yes
0,134,740.0,,https://www.santaisabel.cl/jamon-pierna-artesanal-wn-granel/p,2022-10-04,Yes
0,135,4899.0,,https://www.santaisabel.cl/queso-mozarella-400-g-1900856/p,2022-10-04,Yes
0,136,2659.0,2349.0,https://www.santaisabel.cl/jamon-pierna-artesanal-200-g/p,2022-10-04,Yes
0,137,6199.0,4699.0,https://www.santaisabel.cl/queso-rodda-laminado-500-g-1871258/p,2022-10-04,Yes
0,138,2179.0,,https://www.santaisabel.cl/queso-crema-philadelphia-150-g/p,2022-10-04,Yes
0,139,2039.0,,https://www.santaisabel.cl/queso-mantecoso-laminado-rio-bueno-150-g/p,2022-10-04,Yes
0,140,5349.0,,https://www.santaisabel.cl/queso-mantecoso-granulado-c-y-co-500g/p,2022-10-04,Yes
0,141,1990.0,,https://www.santaisabel.cl/pate-teewurst-llanquihue-125-g/p,2022-10-04,Yes
0,142,929.0,,https://www.santaisabel.cl/pasta-pollo-ciboulette-la-preferida-125-g/p,2022-10-04,Yes
0,143,829.0,,https://www.santaisabel.cl/pate-de-campo-125-g/p,2022-10-04,Yes
0,144,2790.0,,https://www.santaisabel.cl/jamon-pierna-g2-llanquihue-180g-1873821/p,2022-10-04,Yes
0,145,3559.0,,https://www.santaisabel.cl/salchicha-de-pavo-san-jorge-1-kg-2/p,2022-10-04,Yes
0,146,2179.0,,https://www.santaisabel.cl/quesillo-colun-sin-lactosa-320-g/p,2022-10-04,Yes
0,147,2499.0,2199.0,https://www.santaisabel.cl/jamon-colonial-200-g/p,2022-10-04,Yes
0,148,,,https://www.santaisabel.cl/queso-fresco-colun-pack-2-unidades-potes-de-160-g-c-u/p,2022-10-04,No
0,149,3129.0,,https://www.santaisabel.cl/queso-camembert-125-g-1844306/p,2022-10-04,Yes
0,150,,,https://www.santaisabel.cl/queso-chacra-quillayes-400-g/p,2022-10-04,No
0,151,2299.0,,https://www.santaisabel.cl/jamon-colonial-pf-200-gr/p,2022-10-04,Yes
0,152,1159.0,929.0,https://www.santaisabel.cl/salchichas-de-pollo-san-jorge-250-g/p,2022-10-04,Yes
0,153,4399.0,,https://www.santaisabel.cl/longanizas-winter-1k-2/p,2022-10-04,Yes
0,154,3399.0,3299.0,https://www.santaisabel.cl/pechuga-de-pavo-asada-sopraval-150/p,2022-10-04,Yes
0,155,2659.0,,https://www.santaisabel.cl/sucedaneo-de-salchicha-vegana-250-g-1687566/p,2022-10-04,Yes
0,156,2899.0,,https://www.santaisabel.cl/vienesas-la-preferida-sin-piel-380-g/p,2022-10-04,Yes
0,157,,859.0,https://www.santaisabel.cl/pate-de-pollo-finas-hierbas-receta-del-abuelo-125-g-1599629/p,2022-10-04,Yes
0,158,750.0,,https://www.santaisabel.cl/arrollado-huaso-pf-granel-297340-kg/p,2022-10-04,Yes
0,159,2499.0,,https://www.santaisabel.cl/pechuga-de-pavo-cocida-receta-del-abuelo-125-g/p,2022-10-04,Yes
0,160,2299.0,1609.0,https://www.santaisabel.cl/queso-azuljumbo-importado-bergader-clasico100-g/p,2022-10-04,Yes
0,161,3069.0,,https://www.santaisabel.cl/queso-mozzarella-sin-lactosa-laminado-250-g-2/p,2022-10-04,Yes
0,162,3049.0,,https://www.santaisabel.cl/jamon-pechuga-super-pollo-250-g/p,2022-10-04,Yes
0,163,959.0,,https://www.santaisabel.cl/queso-parmesano-rallado-quillayes-40-g/p,2022-10-04,Yes
0,164,1259.0,1099.0,https://www.santaisabel.cl/salchicha-surena-sj-250gr-1842268/p,2022-10-04,Yes
0,165,,859.0,https://www.santaisabel.cl/pasta-sabor-jamon-serrano-recetas-del-abuelo-125-g/p,2022-10-04,Yes
0,166,4499.0,3799.0,https://www.santaisabel.cl/chorizo-angus-al-merken-la-preferida-500-g-8-unidades/p,2022-10-04,Yes
0,167,3199.0,,https://www.santaisabel.cl/queso-fresco-la-vaquita-400-g/p,2022-10-04,Yes
0,168,2759.0,,https://www.santaisabel.cl/chorizo-patagonico-240-g/p,2022-10-04,Yes
0,169,3249.0,,https://www.santaisabel.cl/queso-granulado-quillayes-mozzar-200-gr/p,2022-10-04,Yes
0,170,,,https://www.santaisabel.cl/queso-ranco-colun-semirigido-laminado-al-vacio-500-g-2/p,2022-10-04,No
0,171,1549.0,1349.0,https://www.santaisabel.cl/salchichon-cerveza-150-g/p,2022-10-04,Yes
0,172,989.0,,https://www.santaisabel.cl/pate-de-jamon-sabor-colonial-san-jorge-125-g/p,2022-10-04,Yes
0,173,3459.0,,https://www.santaisabel.cl/salchichas-surenas-la-preferida-500-2/p,2022-10-04,Yes
0,174,,1029.0,https://www.santaisabel.cl/pate-ave-mayo-receta-del-abuelo-125-g-1599630/p,2022-10-04,Yes
0,175,2140.0,,https://www.santaisabel.cl/pechuga-de-pavo-ahumada-sopraval-granel/p,2022-10-04,Yes
0,176,1859.0,,https://www.santaisabel.cl/jamon-planchado-200-g/p,2022-10-04,Yes
0,177,2890.0,,https://www.santaisabel.cl/chorizo-parrillero-llanquihue-250-g/p,2022-10-04,Yes
0,178,3559.0,,https://www.santaisabel.cl/jamon-pierna-corte-pluma-250-g/p,2022-10-04,Yes
0,179,2559.0,,https://www.santaisabel.cl/chorizo-parrillero-seleccion-400-g/p,2022-10-04,Yes
0,180,780.0,,https://www.santaisabel.cl/jamon-ahumado-super-cerdo-granel/p,2022-10-04,Yes
0,181,3179.0,,https://www.santaisabel.cl/queso-brie-125-g-1844310/p,2022-10-04,Yes
0,182,1629.0,,https://www.santaisabel.cl/mini-mortadela-fina-pf-400-g/p,2022-10-04,Yes
0,183,1799.0,,https://www.santaisabel.cl/jamon-colonial-pf-125-g/p,2022-10-04,Yes
0,184,5469.0,,https://www.santaisabel.cl/queso-lamina-extra-gruesa-420-g-1842275/p,2022-10-04,Yes
0,185,6549.0,,https://www.santaisabel.cl/queso-mantecoso-huilco-lam-500-gr/p,2022-10-04,Yes
0,186,929.0,,https://www.santaisabel.cl/pasta-ave-pimenton-la-preferida-125-g/p,2022-10-04,Yes
0,187,2349.0,2199.0,https://www.santaisabel.cl/jamon-acaramelado-200-g-2/p,2022-10-04,Yes
0,188,5419.0,,https://www.santaisabel.cl/queso-mantecoso-valdivia-350-g-2/p,2022-10-04,Yes
0,189,1899.0,1499.0,https://www.santaisabel.cl/pechuga-ahumada-sp-150g-1858250/p,2022-10-04,Yes
