url_product,category,id_supermarket
https://www.santaisabel.cl/lavaloza-concentrado-pureza-escencial-500-ml-1768263/p,LIMPIEZA,0
https://www.santaisabel.cl/detergente-en-polvo-para-lavavajillas-finish-1-kg-632650/p,LIMPIEZA,0
https://www.santaisabel.cl/detergente-en-polvo-lavavajillas-doypack-1-kg-1860574/p,LIMPIEZA,0
https://www.santaisabel.cl/agua-saborizada-mas-pina-1-6-l-2/p,BOTILLERÍA,0
https://www.santaisabel.cl/jugo-watt-s-durazno-1-75-l-1727704/p,BOTILLERÍA,0
https://www.jumbo.cl/leche-semidescremada-nestle-bolsa-800-g-nido-3-entre-3-y-5-anos-etapas-defensas-estimulacion-con-lactobacillus-protectus-vitaminas-y-minerales-2/p,BEBÉ,1
https://www.jumbo.cl/pack-panal-pampers-premium-care-xxg-180-unid/p,BEBÉ,1
https://www.jumbo.cl/limpiador-biberones-pigeon-650-ml-recarga-2/p,BEBÉ,1
https://www.jumbo.cl/nestum-bl-proc-avena-org-n1cl-208-gr-1921089/p,BEBÉ,1
https://www.jumbo.cl/panal-voy-solito-xg-18-un/p,BEBÉ,1
https://www.jumbo.cl/sabanilla-cotolin-8-unid-por-maletin-infantil-2/p,BEBÉ,1
https://www.jumbo.cl/t-hum-huggies-triple-proteccion-48un-1930956/p,BEBÉ,1
https://www.jumbo.cl/shampoo-mas-acondicionador-para-ninos-loreal/p,BEBÉ,1
https://www.jumbo.cl/formula-infantil-similac-comfort-3-1-58-kg/p,BEBÉ,1
https://www.jumbo.cl/set-cepillo-y-peineta-simonds/p,BEBÉ,1
https://www.jumbo.cl/algodon-organyc-60-unid-compacto/p,BEBÉ,1
https://www.jumbo.cl/mordedor-simond-s-wacky-ring/p,BEBÉ,1
https://www.jumbo.cl/mamadera-anticolicos-mam-260-ml/p,BEBÉ,1
https://www.jumbo.cl/sh-preventivo-all-out-piojos-120ml-1888122/p,BEBÉ,1
https://www.jumbo.cl/colado-nestle-frasco-215-g-creciditos-pollo-con-verduras-etapa-3-2/p,BEBÉ,1
https://www.jumbo.cl/varitas-de-algodon-100-un-family-care-1793565/p,BEBÉ,1
https://www.jumbo.cl/toallas-humedas-huggies-184un-1921280/p,BEBÉ,1
https://www.jumbo.cl/t-hum-zeukid-c-aroma-c-tapa-2x80un-1880362/p,BEBÉ,1
https://www.jumbo.cl/toallas-humedas-huggies-cucumber-80un-1899137/p,BEBÉ,1
https://www.jumbo.cl/toalla-hum-simonds-roja-vit-e-2-x-60un-1930852/p,BEBÉ,1
https://www.jumbo.cl/jabon-simonds-bebe-glicerina-dp-750ml-1928234/p,BEBÉ,1
https://www.jumbo.cl/toalla-hum-simonds-verde-aloe-60un-1930855/p,BEBÉ,1
https://www.jumbo.cl/cotonitos-organyc-200-un/p,BEBÉ,1
https://www.jumbo.cl/shampoo-simonds-baby-evita-lagrim-750ml-1922346/p,BEBÉ,1
